mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
-0.11,"84 km NW of Karluk, Alaska",1650299477430,1650337284180,,https://earthquake.usgs.gov/earthquakes/eventpage/av91055208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91055208&format=geojson,,,,,reviewed,0,0,av,91055208,",av91055208,",",av,",",origin,phase-data,",4.0,,0.06,242.0,ml,earthquake,"M -0.1 - 84 km NW of Karluk, Alaska"
1.5,"55 km N of Petersville, Alaska",1650298976624,1650299854256,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yvp94u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yvp94u&format=geojson,,,,,automatic,0,35,ak,0224yvp94u,",ak0224yvp94u,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 1.5 - 55 km N of Petersville, Alaska"
0.21,"8km SW of Anza, CA",1650298946130,1650313523702,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239976&format=geojson,,,,,reviewed,0,1,ci,40239976,",ci40239976,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.05304,0.12,218.0,ml,earthquake,"M 0.2 - 8km SW of Anza, CA"
0.87,"11km E of Gilroy, CA",1650298594560,1650344036627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719700,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719700&format=geojson,,,,,reviewed,0,12,nc,73719700,",nc73719700,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.02994,0.09,110.0,md,earthquake,"M 0.9 - 11km E of Gilroy, CA"
1.61,"2 km NNW of Georgetown, Idaho",1650298443230,1650299556230,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60492317,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60492317&format=geojson,,,,,reviewed,0,40,uu,60492317,",uu60492317,",",uu,",",origin,phase-data,",7.0,0.49,0.26,164.0,md,earthquake,"M 1.6 - 2 km NNW of Georgetown, Idaho"
0.6,"8km SW of Anza, CA",1650298404650,1650385939399,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239920,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239920&format=geojson,,,,,reviewed,0,6,ci,40239920,",ci40239920,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.04694,0.11,79.0,ml,earthquake,"M 0.6 - 8km SW of Anza, CA"
0.29,"16km ESE of Ridgecrest, CA",1650298330930,1650313396195,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495965,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37495965&format=geojson,,,,,reviewed,0,1,ci,37495965,",ci37495965,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.0393,0.11,214.0,ml,earthquake,"M 0.3 - 16km ESE of Ridgecrest, CA"
-0.08,"16km ESE of Ridgecrest, CA",1650298316300,1650313172253,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239936&format=geojson,,,,,reviewed,0,0,ci,40239936,",ci40239936,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.03246,0.12,211.0,ml,earthquake,"M -0.1 - 16km ESE of Ridgecrest, CA"
0.15,"15km ESE of Ridgecrest, CA",1650298247280,1650312927641,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495925,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37495925&format=geojson,,,,,reviewed,0,0,ci,37495925,",ci37495925,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.04757,0.12,123.0,ml,earthquake,"M 0.2 - 15km ESE of Ridgecrest, CA"
1.67,"3 km NW of Georgetown, Idaho",1650298241070,1650299092050,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60492312,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60492312&format=geojson,,,,,reviewed,0,43,uu,60492312,",uu60492312,",",uu,",",origin,phase-data,",17.0,0.4809,0.26,89.0,md,earthquake,"M 1.7 - 3 km NW of Georgetown, Idaho"
1.35,"7km ENE of San Martin, CA",1650298064610,1650435375704,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719695&format=geojson,,,,,reviewed,0,28,nc,73719695,",nc73719695,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.07759,0.14,63.0,md,earthquake,"M 1.4 - 7km ENE of San Martin, CA"
0.23,"9km SW of Searles Valley, CA",1650297975150,1650312146566,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37495917&format=geojson,,,,,reviewed,0,1,ci,37495917,",ci37495917,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.1313,0.04,197.0,ml,earthquake,"M 0.2 - 9km SW of Searles Valley, CA"
1.81,"5km N of Lone Pine, CA",1650297925960,1650311970550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239904,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239904&format=geojson,,,,,reviewed,0,50,ci,40239904,",ci40239904,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.1878,0.19,55.0,ml,earthquake,"M 1.8 - 5km N of Lone Pine, CA"
0.12,"28 km W of Lima, Montana",1650297440740,1650387299740,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80543574,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80543574&format=geojson,,,,,reviewed,0,0,mb,80543574,",mb80543574,",",mb,",",origin,phase-data,",4.0,0.225,0.14,151.0,ml,earthquake,"M 0.1 - 28 km W of Lima, Montana"
0.36,"8km W of Cobb, CA",1650297006780,1650298977075,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719680&format=geojson,,,,,automatic,0,2,nc,73719680,",nc73719680,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01302,0.01,97.0,md,earthquake,"M 0.4 - 8km W of Cobb, CA"
0.85,"4km W of Cobb, CA",1650296781650,1650297179522,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719675,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719675&format=geojson,,,,,automatic,0,11,nc,73719675,",nc73719675,",",nc,",",nearby-cities,origin,phase-data,",7.0,0.007541,0.03,198.0,md,earthquake,"M 0.9 - 4km W of Cobb, CA"
1.04,"5km WNW of Camp Pendleton South, CA",1650296601360,1650374566899,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239880&format=geojson,,,,,reviewed,0,17,ci,40239880,",ci40239880,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.06042,0.2,173.0,ml,earthquake,"M 1.0 - 5km WNW of Camp Pendleton South, CA"
4.5,"151 km ESE of Sarangani, Philippines",1650296302520,1650832027040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hfns,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000hfns&format=geojson,,,,,reviewed,0,312,us,6000hfns,",us6000hfns,",",us,",",origin,phase-data,",,4.194,0.32,117.0,mb,earthquake,"M 4.5 - 151 km ESE of Sarangani, Philippines"
1.74,"4km WNW of Camp Pendleton South, CA",1650296005380,1650374637230,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239864,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239864&format=geojson,,,,,reviewed,0,47,ci,40239864,",ci40239864,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",53.0,0.05794,0.22,127.0,ml,earthquake,"M 1.7 - 4km WNW of Camp Pendleton South, CA"
0.54,"2km NNE of The Geysers, CA",1650295965620,1650305934842,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719670&format=geojson,,,,,automatic,0,4,nc,73719670,",nc73719670,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.01001,0.02,85.0,md,earthquake,"M 0.5 - 2km NNE of The Geysers, CA"
4.5,"88 km WNW of Cabra, Philippines",1650295900595,1650831022040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hfnn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000hfnn&format=geojson,,,,,reviewed,0,312,us,6000hfnn,",us6000hfnn,",",us,",",origin,phase-data,",,8.749,0.78,115.0,mb,earthquake,"M 4.5 - 88 km WNW of Cabra, Philippines"
4.3,Vietnam,1650295685467,1650829656040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hfnh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000hfnh&format=geojson,,,,,reviewed,0,284,us,6000hfnh,",us6000hfnh,",",us,",",origin,phase-data,",,3.03,0.49,94.0,mb,earthquake,M 4.3 - Vietnam
1.57,"1 km ESE of Zeb, Oklahoma",1650295338719,1650384233761,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022horg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022horg&format=geojson,,,,,reviewed,0,38,ok,2022horg,",ok2022horg,",",ok,",",origin,phase-data,",38.0,0.6226778094,0.45,148.0,ml,quarry blast,"M 1.6 Quarry Blast - 1 km ESE of Zeb, Oklahoma"
1.6,"2 km N of Gateway, Alaska",1650295145842,1650295695433,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yv32gp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yv32gp&format=geojson,,,,,automatic,0,39,ak,0224yv32gp,",ak0224yv32gp,",",ak,",",origin,phase-data,",,,1.01,,ml,earthquake,"M 1.6 - 2 km N of Gateway, Alaska"
0.4,"21km ESE of Little Lake, CA",1650295076210,1650385466957,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239856&format=geojson,,,,,reviewed,0,2,ci,40239856,",ci40239856,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.08002,0.05,86.0,ml,earthquake,"M 0.4 - 21km ESE of Little Lake, CA"
4.4,south of the Fiji Islands,1650295011504,1650828566040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hfng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000hfng&format=geojson,,,,,reviewed,0,298,us,6000hfng,",us6000hfng,",",us,",",origin,phase-data,",,4.116,0.45,114.0,mb,earthquake,M 4.4 - south of the Fiji Islands
0.37,"9km WNW of The Geysers, CA",1650293399670,1650294740639,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719660,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719660&format=geojson,,,,,automatic,0,2,nc,73719660,",nc73719660,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.008578,0.01,87.0,md,earthquake,"M 0.4 - 9km WNW of The Geysers, CA"
2.0,"66 km ENE of McCarthy, Alaska",1650292944033,1650293369765,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yumlqg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yumlqg&format=geojson,,,,,automatic,0,62,ak,0224yumlqg,",ak0224yumlqg,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 2.0 - 66 km ENE of McCarthy, Alaska"
0.66,"2km NE of The Geysers, CA",1650292864660,1650302699471,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719655&format=geojson,,,,,automatic,0,7,nc,73719655,",nc73719655,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.008262,0.01,92.0,md,earthquake,"M 0.7 - 2km NE of The Geysers, CA"
4.6,"56 km NNE of Kon Tum, Vietnam",1650292474266,1650827550040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hfnq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000hfnq&format=geojson,,,,,reviewed,0,326,us,6000hfnq,",us6000hfnq,",",us,",",origin,phase-data,",,2.845,0.46,65.0,mb,earthquake,"M 4.6 - 56 km NNE of Kon Tum, Vietnam"
4.8,"81 km WNW of Cabra, Philippines",1650292204572,1650826610040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h331&format=geojson,,,,,reviewed,0,354,us,7000h331,",us7000h331,",",us,",",origin,phase-data,",,9.151,0.38,79.0,mb,earthquake,"M 4.8 - 81 km WNW of Cabra, Philippines"
0.91,"15km ESE of Little Lake, CA",1650292177220,1650374615837,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239832&format=geojson,,,,,reviewed,0,13,ci,40239832,",ci40239832,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.07121,0.06,71.0,ml,earthquake,"M 0.9 - 15km ESE of Little Lake, CA"
1.01,"12km NNE of Coso Junction, CA",1650292072340,1650311773230,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239840&format=geojson,,,,,reviewed,0,16,ci,40239840,",ci40239840,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.05691,0.1,71.0,ml,earthquake,"M 1.0 - 12km NNE of Coso Junction, CA"
0.01,"8km SW of Anza, CA",1650291910230,1650311597028,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495957,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37495957&format=geojson,,,,,reviewed,0,0,ci,37495957,",ci37495957,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.05428,0.13,251.0,ml,earthquake,"M 0.0 - 8km SW of Anza, CA"
0.24,"8km SW of Anza, CA",1650291905400,1650310212341,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37495901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37495901&format=geojson,,,,,reviewed,0,1,ci,37495901,",ci37495901,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.05174,0.09,89.0,ml,earthquake,"M 0.2 - 8km SW of Anza, CA"
-0.44,"20km ESE of Little Lake, CA",1650291895490,1650310016326,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239816,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239816&format=geojson,,,,,reviewed,0,0,ci,40239816,",ci40239816,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.06939,0.11,102.0,ml,earthquake,"M -0.4 - 20km ESE of Little Lake, CA"
-0.3,"68 km NE of Nikolski, Alaska",1650291835410,1650334510540,,https://earthquake.usgs.gov/earthquakes/eventpage/av91055193,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91055193&format=geojson,,,,,reviewed,0,0,av,91055193,",av91055193,",",av,",",origin,phase-data,",4.0,,0.09,254.0,ml,earthquake,"M -0.3 - 68 km NE of Nikolski, Alaska"
1.2,"25 km NE of Fernley, Nevada",1650291834791,1650335927765,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00837411&format=geojson,,,,,reviewed,0,22,nn,00837411,",nn00837411,",",nn,",",origin,phase-data,",6.0,0.263,0.2022,140.59,ml,earthquake,"M 1.2 - 25 km NE of Fernley, Nevada"
4.7,"72 km WNW of Cabra, Philippines",1650291786363,1650826473040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h333,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h333&format=geojson,,,,,reviewed,0,340,us,7000h333,",us7000h333,",",us,",",origin,phase-data,",,8.735,0.47,98.0,mb,earthquake,"M 4.7 - 72 km WNW of Cabra, Philippines"
0.45,"6km NW of The Geysers, CA",1650291183100,1650427694913,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719650,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719650&format=geojson,,,,,reviewed,0,3,nc,73719650,",nc73719650,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",29.0,0.009698,0.03,52.0,md,earthquake,"M 0.5 - 6km NW of The Geysers, CA"
1.7,"34 km WSW of Skwentna, Alaska",1650291153122,1650291345110,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yug6ym,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yug6ym&format=geojson,,,,,automatic,0,44,ak,0224yug6ym,",ak0224yug6ym,",",ak,",",origin,phase-data,",,,0.3,,ml,earthquake,"M 1.7 - 34 km WSW of Skwentna, Alaska"
0.25,"8km SW of Anza, CA",1650290524940,1650385309809,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239784,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239784&format=geojson,,,,,reviewed,0,1,ci,40239784,",ci40239784,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.05288,0.05,158.0,ml,earthquake,"M 0.3 - 8km SW of Anza, CA"
0.58,"8km SW of Anza, CA",1650290373660,1650377824385,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239776&format=geojson,,,,,reviewed,0,5,ci,40239776,",ci40239776,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.04792,0.11,31.0,ml,earthquake,"M 0.6 - 8km SW of Anza, CA"
0.18,"8km SW of Anza, CA",1650290353030,1650378242982,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37496013,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37496013&format=geojson,,,,,reviewed,0,0,ci,37496013,",ci37496013,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.04777,0.11,77.0,ml,earthquake,"M 0.2 - 8km SW of Anza, CA"
1.7,"21km ESE of Little Lake, CA",1650290257750,1650385165400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239768&format=geojson,,,,,reviewed,0,44,ci,40239768,",ci40239768,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.0793,0.12,41.0,ml,earthquake,"M 1.7 - 21km ESE of Little Lake, CA"
1.0,"15 km ESE of Chickaloon, Alaska",1650289890126,1650290386196,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yu341g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yu341g&format=geojson,,,,,automatic,0,15,ak,0224yu341g,",ak0224yu341g,",",ak,",",origin,phase-data,",,,0.27,,ml,earthquake,"M 1.0 - 15 km ESE of Chickaloon, Alaska"
1.7,"9 km SSE of Fox River, Alaska",1650289426406,1650290385434,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224yu1fkm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224yu1fkm&format=geojson,,,,,automatic,0,44,ak,0224yu1fkm,",ak0224yu1fkm,",",ak,",",origin,phase-data,",,,0.78,,ml,earthquake,"M 1.7 - 9 km SSE of Fox River, Alaska"
2.0,"58 km S of Whites City, New Mexico",1650289290321,1650688298254,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hony,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022hony&format=geojson,,,,,reviewed,0,62,tx,2022hony,",tx2022hony,",",tx,",",origin,phase-data,",12.0,0.02796006666,0.3,59.0,ml,earthquake,"M 2.0 - 58 km S of Whites City, New Mexico"
1.03,"0km W of Round Valley, CA",1650289248530,1650305216767,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719625,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719625&format=geojson,,,,,reviewed,0,16,nc,73719625,",nc73719625,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.06839,0.03,114.0,md,earthquake,"M 1.0 - 0km W of Round Valley, CA"
4.5,"62 km SSE of Hengchun, Taiwan",1650289138039,1650826114040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h32q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h32q&format=geojson,,,,,reviewed,0,312,us,7000h32q,",us7000h32q,",",us,",",origin,phase-data,",,1.28,0.77,114.0,mb,earthquake,"M 4.5 - 62 km SSE of Hengchun, Taiwan"
0.82,"17km W of Searles Valley, CA",1650288803980,1650384003649,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239736&format=geojson,,,,,reviewed,0,10,ci,40239736,",ci40239736,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.04081,0.12,146.0,ml,earthquake,"M 0.8 - 17km W of Searles Valley, CA"
1.18,"17km W of Searles Valley, CA",1650288666660,1650383744895,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40239720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40239720&format=geojson,,,,,reviewed,0,21,ci,40239720,",ci40239720,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.03984,0.11,70.0,ml,earthquake,"M 1.2 - 17km W of Searles Valley, CA"
0.35,"6km WNW of The Geysers, CA",1650288436600,1650289921104,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73719620,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73719620&format=geojson,,,,,automatic,0,2,nc,73719620,",nc73719620,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.007105,0.01,120.0,md,earthquake,"M 0.4 - 6km WNW of The Geysers, CA"
0.45,"62 km WNW of Beluga, Alaska",1650288409850,1650335142220,,https://earthquake.usgs.gov/earthquakes/eventpage/av91055203,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91055203&format=geojson,,,,,reviewed,0,3,av,91055203,",av91055203,",",av,",",origin,phase-data,",5.0,,0.05,176.0,ml,earthquake,"M 0.5 - 62 km WNW of Beluga, Alaska"
1.7,"46 km E of Denali National Park, Alaska",1650288238476,1650288696883,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ytx65e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ytx65e&format=geojson,,,,,automatic,0,44,ak,0224ytx65e,",ak0224ytx65e,",",ak,",",origin,phase-data,",,,0.88,,ml,earthquake,"M 1.7 - 46 km E of Denali National Park, Alaska"
1.7,"20 km ENE of Mina, Nevada",1650288232706,1650335902465,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00837368&format=geojson,,,,,reviewed,0,44,nn,00837368,",nn00837368,",",nn,",",origin,phase-data,",17.0,0.205,0.1116,138.27,ml,earthquake,"M 1.7 - 20 km ENE of Mina, Nevada"
